synthetic_group_id,sampled_from_unique_group,group_members,phase,condorcet_exists,condorcet_winner,group_outcome_rule,group_outcome,outcome_matches_condorcet
82,82,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,60d929ceffa5,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
83,83,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,60d929ceffa5,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
83,83,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,60d929ceffa5,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
84,84,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,60d929ceffa5,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
84,84,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,60d929ceffa5,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
85,85,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,60d929ceffa5,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
85,85,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,60d929ceffa5,f302a80daf1f",after,TRUE,food_pantry,plurality,NA,FALSE
86,86,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,84b4783bae78,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
86,86,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,84b4783bae78,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
87,87,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,84b4783bae78,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
87,87,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,84b4783bae78,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
88,88,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,84b4783bae78,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
88,88,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,84b4783bae78,f302a80daf1f",after,TRUE,food_pantry,plurality,NA,FALSE
89,89,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,455dbb067ce7,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
89,89,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,455dbb067ce7,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
90,90,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,455dbb067ce7,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
90,90,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,455dbb067ce7,f302a80daf1f",after,TRUE,food_pantry,plurality,NA,FALSE
91,91,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,8948e22761d2,f302a80daf1f",before,TRUE,community_clinic,plurality,community_clinic,TRUE
91,91,"3c5387b0da49,9d9c3d6a7d9c,e384b04afce3,8948e22761d2,f302a80daf1f",after,TRUE,community_clinic,plurality,community_clinic,TRUE
92,92,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,ad571f253120",before,TRUE,community_clinic,plurality,NA,FALSE
92,92,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,ad571f253120",after,TRUE,community_clinic,plurality,community_clinic,TRUE
93,93,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,15f012a0dc2c",before,TRUE,community_clinic,plurality,community_clinic,TRUE
93,93,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,15f012a0dc2c",after,TRUE,community_clinic,plurality,community_clinic,TRUE
94,94,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,b7252e46e281",before,TRUE,community_clinic,plurality,NA,FALSE
94,94,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,b7252e46e281",after,TRUE,community_clinic,plurality,community_clinic,TRUE
95,95,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,679457c68ee8",before,TRUE,community_clinic,plurality,community_clinic,TRUE
95,95,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,679457c68ee8",after,TRUE,community_clinic,plurality,community_clinic,TRUE
96,96,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,116a3ebe9814",before,TRUE,community_clinic,plurality,community_clinic,TRUE
96,96,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,116a3ebe9814",after,TRUE,community_clinic,plurality,community_clinic,TRUE
97,97,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,ec338cde8cdc",before,TRUE,community_clinic,plurality,NA,FALSE
97,97,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,ec338cde8cdc",after,TRUE,community_clinic,plurality,NA,FALSE
98,98,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,8d4b92f5ba5d",before,TRUE,community_clinic,plurality,NA,FALSE
98,98,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
99,99,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,60d929ceffa5",before,TRUE,community_clinic,plurality,NA,FALSE
99,99,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,60d929ceffa5",after,TRUE,community_clinic,plurality,NA,FALSE
100,100,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,84b4783bae78",before,TRUE,community_clinic,plurality,NA,FALSE
100,100,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,84b4783bae78",after,TRUE,community_clinic,plurality,NA,FALSE
101,101,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,455dbb067ce7",before,TRUE,community_clinic,plurality,NA,FALSE
101,101,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,455dbb067ce7",after,TRUE,community_clinic,plurality,NA,FALSE
102,102,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
102,102,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
103,103,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,f302a80daf1f",before,TRUE,community_clinic,plurality,NA,FALSE
103,103,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,61fecb490ab2,f302a80daf1f",after,TRUE,community_clinic,plurality,NA,FALSE
104,104,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,15f012a0dc2c",before,TRUE,food_pantry,plurality,NA,FALSE
104,104,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,15f012a0dc2c",after,TRUE,community_clinic,plurality,community_clinic,TRUE
105,105,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,b7252e46e281",before,TRUE,food_pantry,plurality,food_pantry,TRUE
105,105,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,b7252e46e281",after,TRUE,community_clinic,plurality,community_clinic,TRUE
106,106,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,679457c68ee8",before,TRUE,food_pantry,plurality,NA,FALSE
106,106,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,679457c68ee8",after,TRUE,community_clinic,plurality,community_clinic,TRUE
107,107,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,116a3ebe9814",before,TRUE,community_clinic,plurality,community_clinic,TRUE
107,107,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,116a3ebe9814",after,TRUE,community_clinic,plurality,community_clinic,TRUE
108,108,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,ec338cde8cdc",before,TRUE,food_pantry,plurality,NA,FALSE
108,108,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,ec338cde8cdc",after,TRUE,community_clinic,plurality,community_clinic,TRUE
109,109,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,NA,FALSE
109,109,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
110,110,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
110,110,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,60d929ceffa5",after,TRUE,community_clinic,plurality,community_clinic,TRUE
111,111,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
111,111,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,84b4783bae78",after,TRUE,community_clinic,plurality,community_clinic,TRUE
112,112,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
112,112,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,455dbb067ce7",after,TRUE,community_clinic,plurality,community_clinic,TRUE
113,113,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
113,113,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
114,114,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
114,114,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ad571f253120,f302a80daf1f",after,TRUE,community_clinic,plurality,community_clinic,TRUE
115,115,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,b7252e46e281",before,TRUE,food_pantry,plurality,NA,FALSE
115,115,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,b7252e46e281",after,TRUE,food_pantry,plurality,NA,FALSE
116,116,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,679457c68ee8",before,TRUE,food_pantry,plurality,NA,FALSE
116,116,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,679457c68ee8",after,TRUE,food_pantry,plurality,NA,FALSE
117,117,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,116a3ebe9814",before,TRUE,community_clinic,plurality,community_clinic,TRUE
117,117,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,116a3ebe9814",after,TRUE,community_clinic,plurality,community_clinic,TRUE
118,118,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc",before,TRUE,food_pantry,plurality,community_clinic,FALSE
118,118,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,ec338cde8cdc",after,TRUE,community_clinic,plurality,community_clinic,TRUE
119,119,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,community_clinic,FALSE
119,119,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
120,120,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5",before,TRUE,food_pantry,plurality,NA,FALSE
120,120,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
121,121,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78",before,TRUE,food_pantry,plurality,NA,FALSE
121,121,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
122,122,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,455dbb067ce7",before,TRUE,food_pantry,plurality,NA,FALSE
122,122,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
123,123,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
123,123,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
124,124,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,f302a80daf1f",before,TRUE,food_pantry,plurality,community_clinic,FALSE
124,124,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,15f012a0dc2c,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
125,125,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8",before,TRUE,food_pantry,plurality,NA,FALSE
125,125,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,679457c68ee8",after,TRUE,food_pantry,plurality,NA,FALSE
126,126,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814",before,TRUE,community_clinic,plurality,community_clinic,TRUE
126,126,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,116a3ebe9814",after,TRUE,community_clinic,plurality,community_clinic,TRUE
127,127,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc",before,TRUE,food_pantry,plurality,NA,FALSE
127,127,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,ec338cde8cdc",after,TRUE,community_clinic,plurality,community_clinic,TRUE
128,128,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,NA,FALSE
128,128,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
129,129,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5",before,TRUE,food_pantry,plurality,food_pantry,TRUE
129,129,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
130,130,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
130,130,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
131,131,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
131,131,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
132,132,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
132,132,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
133,133,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
133,133,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,b7252e46e281,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
134,134,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814",before,TRUE,community_clinic,plurality,community_clinic,TRUE
134,134,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,116a3ebe9814",after,TRUE,community_clinic,plurality,community_clinic,TRUE
135,135,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc",before,TRUE,food_pantry,plurality,community_clinic,FALSE
135,135,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,ec338cde8cdc",after,TRUE,community_clinic,plurality,community_clinic,TRUE
136,136,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,community_clinic,FALSE
136,136,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
137,137,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5",before,TRUE,food_pantry,plurality,NA,FALSE
137,137,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,60d929ceffa5",after,TRUE,food_pantry,plurality,NA,FALSE
138,138,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78",before,TRUE,food_pantry,plurality,NA,FALSE
138,138,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,84b4783bae78",after,TRUE,food_pantry,plurality,NA,FALSE
139,139,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,455dbb067ce7",before,TRUE,food_pantry,plurality,NA,FALSE
139,139,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,455dbb067ce7",after,TRUE,food_pantry,plurality,NA,FALSE
140,140,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
140,140,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
141,141,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,f302a80daf1f",before,TRUE,food_pantry,plurality,community_clinic,FALSE
141,141,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,679457c68ee8,f302a80daf1f",after,TRUE,food_pantry,plurality,community_clinic,FALSE
142,142,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,ec338cde8cdc",before,TRUE,community_clinic,plurality,community_clinic,TRUE
142,142,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,ec338cde8cdc",after,TRUE,community_clinic,plurality,community_clinic,TRUE
143,143,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,8d4b92f5ba5d",before,TRUE,community_clinic,plurality,community_clinic,TRUE
143,143,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
144,144,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,60d929ceffa5",before,TRUE,community_clinic,plurality,community_clinic,TRUE
144,144,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,60d929ceffa5",after,TRUE,community_clinic,plurality,community_clinic,TRUE
145,145,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,84b4783bae78",before,TRUE,community_clinic,plurality,community_clinic,TRUE
145,145,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,84b4783bae78",after,TRUE,community_clinic,plurality,community_clinic,TRUE
146,146,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,455dbb067ce7",before,TRUE,community_clinic,plurality,community_clinic,TRUE
146,146,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,455dbb067ce7",after,TRUE,community_clinic,plurality,community_clinic,TRUE
147,147,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
147,147,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
148,148,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,f302a80daf1f",before,TRUE,community_clinic,plurality,community_clinic,TRUE
148,148,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,116a3ebe9814,f302a80daf1f",after,TRUE,community_clinic,plurality,community_clinic,TRUE
149,149,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,8d4b92f5ba5d",before,TRUE,food_pantry,plurality,NA,FALSE
149,149,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,8d4b92f5ba5d",after,TRUE,community_clinic,plurality,community_clinic,TRUE
150,150,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,60d929ceffa5",before,TRUE,food_pantry,plurality,NA,FALSE
150,150,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,60d929ceffa5",after,TRUE,community_clinic,plurality,NA,FALSE
151,151,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,84b4783bae78",before,TRUE,food_pantry,plurality,NA,FALSE
151,151,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,84b4783bae78",after,TRUE,community_clinic,plurality,NA,FALSE
152,152,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,455dbb067ce7",before,TRUE,food_pantry,plurality,NA,FALSE
152,152,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,455dbb067ce7",after,TRUE,community_clinic,plurality,NA,FALSE
153,153,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
153,153,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
154,154,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
154,154,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,ec338cde8cdc,f302a80daf1f",after,TRUE,community_clinic,plurality,NA,FALSE
155,155,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,60d929ceffa5",before,TRUE,food_pantry,plurality,NA,FALSE
155,155,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,60d929ceffa5",after,TRUE,community_clinic,plurality,community_clinic,TRUE
156,156,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,84b4783bae78",before,TRUE,food_pantry,plurality,NA,FALSE
156,156,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,84b4783bae78",after,TRUE,community_clinic,plurality,community_clinic,TRUE
157,157,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,455dbb067ce7",before,TRUE,food_pantry,plurality,NA,FALSE
157,157,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,455dbb067ce7",after,TRUE,community_clinic,plurality,community_clinic,TRUE
158,158,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
158,158,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
159,159,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
159,159,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,8d4b92f5ba5d,f302a80daf1f",after,TRUE,community_clinic,plurality,community_clinic,TRUE
160,160,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,84b4783bae78",before,TRUE,food_pantry,plurality,food_pantry,TRUE
160,160,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,84b4783bae78",after,TRUE,food_pantry,plurality,food_pantry,TRUE
161,161,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
161,161,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
162,162,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
162,162,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
163,163,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
163,163,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,60d929ceffa5,f302a80daf1f",after,TRUE,food_pantry,plurality,NA,FALSE
164,164,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,84b4783bae78,455dbb067ce7",before,TRUE,food_pantry,plurality,food_pantry,TRUE
164,164,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,84b4783bae78,455dbb067ce7",after,TRUE,food_pantry,plurality,food_pantry,TRUE
165,165,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,84b4783bae78,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
165,165,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,84b4783bae78,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
166,166,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,84b4783bae78,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
166,166,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,84b4783bae78,f302a80daf1f",after,TRUE,food_pantry,plurality,NA,FALSE
167,167,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,455dbb067ce7,8948e22761d2",before,TRUE,community_clinic,plurality,community_clinic,TRUE
167,167,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,455dbb067ce7,8948e22761d2",after,TRUE,community_clinic,plurality,community_clinic,TRUE
168,168,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,455dbb067ce7,f302a80daf1f",before,TRUE,food_pantry,plurality,NA,FALSE
168,168,"3c5387b0da49,9d9c3d6a7d9c,f80d4f54b108,455dbb067ce7,f302a80daf1f",after,TRUE,food_pantry,plurality,NA,FALSE
